Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-12 08:32:41.952898,1626,0,0,0,422,0,0,0
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-12 08:32:41.953098,1626,0,0,539,422,0,0,567
2024-01-12 08:32:41.953507,1626,0,585,539,422,0,546,567
2024-01-12 08:32:41.954535,1626,0,585,537,422,0,546,571
2024-01-12 08:32:41.955711,1626,0,568,537,422,0,540,571
2024-01-12 08:32:41.956895,1570,0,568,537,430,0,540,571
2024-01-12 08:32:41.965495,1570,0,572,537,430,0,546,571
2024-01-12 08:32:41.981012,1649,0,572,537,433,0,546,571
2024-01-12 08:32:41.982029,1649,0,572,539,433,0,546,572
2024-01-12 08:32:41.983034,1649,0,570,539,433,0,540,572
2024-01-12 08:32:42.001640,1649,0,570,537,433,0,540,574
2024-01-12 08:32:42.003785,1455,0,570,537,413,0,540,574
2024-01-12 08:32:42.007730,1455,0,566,537,413,0,545,574
2024-01-12 08:32:42.026702,1455,0,566,543,413,0,545,570
2024-01-12 08:32:42.027688,1455,0,571,543,413,0,547,570
2024-01-12 08:32:42.029020,1546,0,571,543,419,0,547,570
2024-01-12 08:32:42.046086,1546,0,571,543,419,0,547,572
2024-01-12 08:32:42.050674,1564,0,571,543,419,0,547,572
2024-01-12 08:32:42.052308,1564,0,568,543,419,0,544,572
2024-01-12 08:32:42.071918,1564,0,568,540,419,0,544,570
2024-01-12 08:32:42.072547,1564,0,567,540,419,0,543,570
2024-01-12 08:32:42.073491,1635,0,567,540,422,0,543,570
2024-01-12 08:32:42.090530,1635,0,567,539,422,0,543,572
2024-01-12 08:32:42.095307,1635,0,573,539,422,0,543,572
2024-01-12 08:32:42.097836,1514,0,573,539,441,0,543,572
2024-01-12 08:32:42.115563,1514,0,573,540,441,0,543,573
2024-01-12 08:32:42.120893,1514,0,566,540,441,0,541,573
2024-01-12 08:32:42.121932,1687,0,566,540,426,0,541,573
2024-01-12 08:32:42.134823,1687,0,566,541,426,0,541,575
2024-01-12 08:32:42.140385,1687,0,570,541,426,0,541,575
2024-01-12 08:32:42.145934,1459,0,570,541,423,0,541,575
2024-01-12 08:32:42.159960,1459,0,570,541,423,0,541,575
2024-01-12 08:32:42.163609,1459,0,571,541,423,0,545,575
2024-01-12 08:32:42.168272,1694,0,571,541,433,0,545,575
2024-01-12 08:32:42.179830,1694,0,571,540,433,0,545,570
2024-01-12 08:32:42.189199,1694,0,575,540,433,0,544,570
2024-01-12 08:32:42.191348,1602,0,575,540,436,0,544,570
2024-01-12 08:32:42.204748,1602,0,575,541,436,0,544,576
2024-01-12 08:32:42.208461,1602,0,572,541,436,0,542,576
2024-01-12 08:32:42.215049,1561,0,572,541,439,0,542,576
2024-01-12 08:32:42.225688,1561,0,572,542,439,0,542,571
2024-01-12 08:32:42.233525,1561,0,568,542,439,0,545,571
2024-01-12 08:32:42.239615,1606,0,568,542,434,0,545,571
2024-01-12 08:32:42.248863,1606,0,568,540,434,0,545,570
2024-01-12 08:32:42.252712,1606,0,570,540,434,0,543,570
2024-01-12 08:32:42.263439,1449,0,570,540,422,0,543,570
2024-01-12 08:32:42.268346,1449,0,570,541,422,0,543,568
2024-01-12 08:32:42.278100,1449,0,569,541,422,0,543,568
2024-01-12 08:32:42.287272,1448,0,569,541,433,0,543,568
2024-01-12 08:32:42.293597,1448,0,569,539,433,0,543,567
2024-01-12 08:32:42.297298,1448,0,570,539,433,0,538,567
2024-01-12 08:32:42.311225,1532,0,570,539,430,0,538,567
2024-01-12 08:32:42.312878,1532,0,570,537,430,0,538,572
2024-01-12 08:32:42.322909,1532,0,570,537,430,0,546,572
2024-01-12 08:32:42.335075,1570,0,570,537,436,0,546,572
2024-01-12 08:32:42.338463,1570,0,570,540,436,0,546,571
2024-01-12 08:32:42.341553,1570,0,569,540,436,0,542,571
2024-01-12 08:32:42.357896,1570,0,569,544,436,0,542,573
2024-01-12 08:32:42.359022,1509,0,569,544,425,0,542,573
2024-01-12 08:32:42.367106,1509,0,569,544,425,0,543,573
2024-01-12 08:32:42.380954,1606,0,569,544,439,0,543,573
2024-01-12 08:32:42.382434,1606,0,569,542,439,0,543,577
2024-01-12 08:32:42.386168,1606,0,569,542,439,0,541,577
2024-01-12 08:32:42.401907,1606,0,569,541,439,0,541,570
2024-01-12 08:32:42.403766,1618,0,569,541,421,0,541,570
2024-01-12 08:32:42.411261,1618,0,571,541,421,0,544,570
2024-01-12 08:32:42.426852,1618,0,571,539,421,0,544,571
2024-01-12 08:32:42.428057,1592,0,571,539,440,0,544,571
2024-01-12 08:32:42.430735,1592,0,573,539,440,0,542,571
2024-01-12 08:32:42.446190,1592,0,573,538,440,0,542,570
2024-01-12 08:32:42.451519,1593,0,573,538,420,0,542,570
2024-01-12 08:32:42.455978,1593,0,567,538,420,0,540,570
2024-01-12 08:32:42.471382,1593,0,567,541,420,0,540,574
2024-01-12 08:32:42.474530,1482,0,567,541,421,0,540,574
2024-01-12 08:32:42.475330,1482,0,568,541,421,0,542,574
2024-01-12 08:32:42.490658,1482,0,568,540,421,0,542,573
2024-01-12 08:32:42.498571,1583,0,568,540,428,0,542,573
2024-01-12 08:32:42.500328,1583,0,571,540,428,0,543,573
2024-01-12 08:32:42.515735,1583,0,571,541,428,0,543,573
2024-01-12 08:32:42.519952,1583,0,570,541,428,0,543,573
2024-01-12 08:32:42.521486,1597,0,570,541,430,0,543,573
2024-01-12 08:32:42.535152,1597,0,570,539,430,0,543,570
2024-01-12 08:32:42.544752,1422,0,567,539,426,0,542,570
2024-01-12 08:32:42.545073,1422,0,567,539,426,0,542,570
2024-01-12 08:32:42.560570,1422,0,567,540,426,0,542,573
2024-01-12 08:32:42.564441,1422,0,573,540,426,0,545,573
2024-01-12 08:32:42.570575,1451,0,573,540,423,0,545,573
2024-01-12 08:32:42.579798,1451,0,573,545,423,0,545,573
2024-01-12 08:32:42.589139,1451,0,575,545,423,0,546,573
2024-01-12 08:32:42.592105,1587,0,575,545,437,0,546,573
2024-01-12 08:32:42.604723,1587,0,575,539,437,0,546,573
2024-01-12 08:32:42.608876,1587,0,569,539,437,0,545,573
2024-01-12 08:32:42.616108,1609,0,569,539,438,0,545,573
2024-01-12 08:32:42.627082,1609,0,569,541,438,0,545,575
2024-01-12 08:32:42.633414,1609,0,567,541,438,0,543,575
2024-01-12 08:32:42.640215,1651,0,567,541,433,0,543,575
2024-01-12 08:32:42.649343,1651,0,567,541,433,0,543,571
2024-01-12 08:32:42.652965,1651,0,567,541,433,0,542,571
2024-01-12 08:32:42.663061,1454,0,567,541,444,0,542,571
2024-01-12 08:32:42.668552,1454,0,567,541,444,0,542,569
2024-01-12 08:32:42.678366,1454,0,571,541,444,0,546,569
2024-01-12 08:32:42.685961,1759,0,571,541,429,0,546,569
2024-01-12 08:32:42.693743,1759,0,571,541,429,0,546,574
2024-01-12 08:32:42.697555,1759,0,568,541,429,0,543,574
2024-01-12 08:32:42.708619,1577,0,568,541,420,0,543,574
2024-01-12 08:32:42.713018,1577,0,568,542,420,0,543,572
2024-01-12 08:32:42.722900,1577,0,573,542,420,0,544,572
2024-01-12 08:32:42.731615,1478,0,573,542,437,0,544,572
2024-01-12 08:32:42.737961,1478,0,573,541,437,0,544,573
2024-01-12 08:32:42.741854,1478,0,570,541,437,0,541,573
2024-01-12 08:32:42.755837,1411,0,570,541,425,0,541,573
2024-01-12 08:32:42.757790,1411,0,570,542,425,0,541,568
2024-01-12 08:32:42.766940,1411,0,570,542,425,0,540,568
2024-01-12 08:32:42.779553,1527,0,570,542,432,0,540,568
2024-01-12 08:32:42.782709,1527,0,570,540,432,0,540,571
2024-01-12 08:32:42.786317,1527,0,571,540,432,0,543,571
2024-01-12 08:32:42.802212,1527,0,571,536,432,0,543,565
2024-01-12 08:32:42.803592,1535,0,571,536,432,0,543,565
2024-01-12 08:32:42.811646,1535,0,573,536,432,0,542,565
2024-01-12 08:32:42.827235,1535,0,573,543,432,0,542,575
2024-01-12 08:32:42.827941,1633,0,573,543,437,0,542,575
2024-01-12 08:32:42.831098,1633,0,571,543,437,0,544,575
2024-01-12 08:32:42.846950,1633,0,571,543,437,0,544,574
2024-01-12 08:32:42.850645,1501,0,571,543,434,0,544,574
2024-01-12 08:32:42.855732,1501,0,572,543,434,0,544,574
2024-01-12 08:32:42.871895,1501,0,572,541,434,0,544,571
2024-01-12 08:32:42.873231,1552,0,572,541,445,0,544,571
2024-01-12 08:32:42.875441,1552,0,571,541,445,0,542,571
2024-01-12 08:32:42.891370,1552,0,571,539,445,0,542,578
2024-01-12 08:32:42.897554,1530,0,571,539,440,0,542,578
2024-01-12 08:32:42.900165,1530,0,569,539,440,0,542,578
2024-01-12 08:32:42.916732,1530,0,569,542,440,0,542,572
2024-01-12 08:32:42.920370,1530,0,568,542,440,0,546,572
2024-01-12 08:32:42.921096,1477,0,568,542,428,0,546,572
2024-01-12 08:32:42.935316,1477,0,568,541,428,0,546,574
2024-01-12 08:32:42.944218,1472,0,568,541,425,0,546,574
2024-01-12 08:32:42.945174,1472,0,572,541,425,0,541,574
2024-01-12 08:32:42.960445,1472,0,572,539,425,0,541,572
2024-01-12 08:32:42.964328,1472,0,572,539,425,0,542,572
2024-01-12 08:32:42.967086,1602,0,572,539,436,0,542,572
2024-01-12 08:32:42.980137,1602,0,572,538,436,0,542,572
2024-01-12 08:32:42.989427,1602,0,570,538,436,0,543,572
2024-01-12 08:32:42.991163,1648,0,570,538,428,0,543,572
2024-01-12 08:32:43.004822,1648,0,570,537,428,0,543,570
2024-01-12 08:32:43.008761,1648,0,568,537,428,0,542,570
2024-01-12 08:32:43.014989,1547,0,568,537,425,0,542,570
2024-01-12 08:32:43.024468,1547,0,568,539,425,0,542,573
2024-01-12 08:32:43.033720,1547,0,571,539,425,0,542,573
2024-01-12 08:32:43.038964,1502,0,571,539,431,0,542,573
2024-01-12 08:32:43.049253,1502,0,571,539,431,0,542,573
2024-01-12 08:32:43.053451,1502,0,568,539,431,0,546,573
