Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-12 08:43:45.387981,650,0,0,0,550,0,0,0
2024-01-12 08:43:45.388400,650,0,0,296,550,0,0,301
2024-01-12 08:43:45.388486,650,0,inf,296,550,0,inf,301
2024-01-12 08:43:45.390332,650,0,295,296,550,0,277,301
2024-01-12 08:43:45.392121,645,0,295,296,543,0,277,301
2024-01-12 08:43:45.392634,645,0,295,292,543,0,277,300
2024-01-12 08:43:45.400324,645,0,295,292,543,0,275,300
2024-01-12 08:43:45.417856,651,0,295,292,550,0,275,300
2024-01-12 08:43:45.418852,651,0,295,290,550,0,275,300
2024-01-12 08:43:45.419669,651,0,292,290,550,0,274,300
2024-01-12 08:43:45.436709,646,0,292,290,548,0,274,300
2024-01-12 08:43:45.437658,646,0,292,296,548,0,274,297
2024-01-12 08:43:45.441322,646,0,292,296,548,0,274,297
2024-01-12 08:43:45.461965,648,0,292,296,547,0,274,297
2024-01-12 08:43:45.462632,648,0,292,293,547,0,274,300
2024-01-12 08:43:45.466554,648,0,293,293,547,0,276,300
2024-01-12 08:43:45.480987,650,0,293,293,545,0,276,300
2024-01-12 08:43:45.481894,650,0,293,292,545,0,276,298
2024-01-12 08:43:45.485982,650,0,293,292,545,0,274,298
2024-01-12 08:43:45.506231,650,0,293,292,545,0,274,299
2024-01-12 08:43:45.506802,650,0,293,292,549,0,274,299
2024-01-12 08:43:45.509666,650,0,292,292,549,0,278,299
2024-01-12 08:43:45.525518,646,0,292,292,552,0,278,299
2024-01-12 08:43:45.530756,646,0,292,293,552,0,278,304
2024-01-12 08:43:45.533827,646,0,293,293,552,0,275,304
2024-01-12 08:43:45.549128,650,0,293,293,541,0,275,304
2024-01-12 08:43:45.549935,650,0,293,288,541,0,275,295
2024-01-12 08:43:45.557671,650,0,294,288,541,0,275,295
2024-01-12 08:43:45.574751,646,0,294,288,551,0,275,295
2024-01-12 08:43:45.576743,646,0,294,291,551,0,275,300
2024-01-12 08:43:45.581560,646,0,297,291,551,0,275,300
2024-01-12 08:43:45.593995,646,0,297,291,545,0,275,300
2024-01-12 08:43:45.598150,646,0,297,291,545,0,275,299
2024-01-12 08:43:45.605530,646,0,295,291,545,0,274,299
2024-01-12 08:43:45.619210,646,0,295,291,546,0,274,299
2024-01-12 08:43:45.623385,646,0,295,292,546,0,274,297
2024-01-12 08:43:45.629962,646,0,291,292,546,0,278,297
2024-01-12 08:43:45.639126,648,0,291,292,546,0,278,297
2024-01-12 08:43:45.642456,648,0,291,292,546,0,278,298
2024-01-12 08:43:45.653247,648,0,292,292,546,0,275,298
2024-01-12 08:43:45.663350,650,0,292,292,543,0,275,298
2024-01-12 08:43:45.666271,650,0,292,288,543,0,275,300
2024-01-12 08:43:45.677748,650,0,296,288,543,0,274,300
2024-01-12 08:43:45.682830,645,0,296,288,548,0,274,300
2024-01-12 08:43:45.690883,645,0,296,288,548,0,274,299
2024-01-12 08:43:45.701307,645,0,292,288,548,0,272,299
2024-01-12 08:43:45.707841,646,0,292,288,548,0,272,299
2024-01-12 08:43:45.715795,646,0,292,290,548,0,272,301
2024-01-12 08:43:45.725298,646,0,294,290,548,0,275,301
2024-01-12 08:43:45.727774,648,0,294,290,550,0,275,301
2024-01-12 08:43:45.734884,648,0,294,290,550,0,275,299
2024-01-12 08:43:45.749635,648,0,289,290,550,0,274,299
2024-01-12 08:43:45.752283,647,0,289,290,547,0,274,299
2024-01-12 08:43:45.759212,647,0,289,290,547,0,274,300
2024-01-12 08:43:45.771524,647,0,289,290,544,0,274,300
2024-01-12 08:43:45.773248,647,0,292,290,544,0,272,300
2024-01-12 08:43:45.783174,647,0,292,292,544,0,272,300
2024-01-12 08:43:45.796660,647,0,292,292,545,0,272,300
2024-01-12 08:43:45.798993,647,0,292,292,545,0,277,300
2024-01-12 08:43:45.808335,647,0,292,290,545,0,277,301
2024-01-12 08:43:45.816296,648,0,292,290,544,0,277,301
2024-01-12 08:43:45.822183,648,0,292,290,544,0,278,301
2024-01-12 08:43:45.827457,648,0,292,289,544,0,278,301
2024-01-12 08:43:45.841351,648,0,292,289,546,0,278,301
2024-01-12 08:43:45.845106,648,0,289,289,546,0,276,301
2024-01-12 08:43:45.852226,648,0,289,292,546,0,276,302
2024-01-12 08:43:45.860469,647,0,289,292,548,0,276,302
2024-01-12 08:43:45.868966,647,0,298,292,548,0,276,302
2024-01-12 08:43:45.871776,647,0,298,293,548,0,276,301
2024-01-12 08:43:45.885588,652,0,298,293,548,0,276,301
2024-01-12 08:43:45.892922,652,0,293,293,548,0,271,301
2024-01-12 08:43:45.896742,652,0,293,293,548,0,271,296
2024-01-12 08:43:45.905032,650,0,293,293,552,0,271,296
2024-01-12 08:43:45.916130,650,0,293,291,552,0,271,301
2024-01-12 08:43:45.916828,650,0,296,291,552,0,276,301
2024-01-12 08:43:45.930490,651,0,296,291,546,0,276,301
2024-01-12 08:43:45.940805,651,0,296,290,546,0,276,300
2024-01-12 08:43:45.941319,651,0,295,290,546,0,276,300
2024-01-12 08:43:45.950071,647,0,295,290,550,0,276,300
2024-01-12 08:43:45.964008,647,0,295,287,550,0,276,294
2024-01-12 08:43:45.964810,647,0,299,287,550,0,273,294
2024-01-12 08:43:45.974482,646,0,299,287,545,0,273,294
2024-01-12 08:43:45.988754,646,0,299,293,545,0,273,300
2024-01-12 08:43:45.989501,646,0,298,293,545,0,270,300
2024-01-12 08:43:45.994601,650,0,298,293,551,0,270,300
2024-01-12 08:43:46.013225,650,0,298,293,551,0,270,302
2024-01-12 08:43:46.013820,650,0,298,293,551,0,276,302
2024-01-12 08:43:46.019137,644,0,298,293,548,0,276,302
2024-01-12 08:43:46.032470,644,0,298,293,548,0,276,301
2024-01-12 08:43:46.036815,644,0,299,293,548,0,278,301
2024-01-12 08:43:46.038145,647,0,299,293,546,0,278,301
2024-01-12 08:43:46.056595,647,0,299,293,546,0,278,301
2024-01-12 08:43:46.060980,647,0,291,293,546,0,277,301
2024-01-12 08:43:46.064005,651,0,291,293,548,0,277,301
2024-01-12 08:43:46.080494,651,0,291,290,548,0,277,299
2024-01-12 08:43:46.082928,650,0,291,290,546,0,277,299
2024-01-12 08:43:46.084745,650,0,296,290,546,0,274,299
2024-01-12 08:43:46.104465,650,0,296,292,546,0,274,298
2024-01-12 08:43:46.107918,644,0,296,292,542,0,274,298
2024-01-12 08:43:46.108865,644,0,292,292,542,0,275,298
2024-01-12 08:43:46.127449,653,0,292,292,552,0,275,298
2024-01-12 08:43:46.128661,653,0,292,291,552,0,275,298
2024-01-12 08:43:46.132332,653,0,295,291,552,0,275,298
2024-01-12 08:43:46.152658,653,0,295,289,552,0,275,298
2024-01-12 08:43:46.153555,648,0,295,289,544,0,275,298
2024-01-12 08:43:46.156235,648,0,292,289,544,0,278,298
2024-01-12 08:43:46.172318,648,0,292,289,549,0,278,298
2024-01-12 08:43:46.176255,648,0,292,291,549,0,278,297
2024-01-12 08:43:46.180362,648,0,297,291,549,0,272,297
