Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-09 13:51:38.485510,inf,inf,inf,0,inf,302,534,0
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-09 13:51:38.485830,inf,0,0,0,inf,0,0,0
2024-01-09 13:51:38.487704,inf,inf,inf,516,inf,302,534,571
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-09 13:51:38.487967,inf,inf,0,0,inf,302,0,0
2024-01-09 13:51:38.488177,inf,inf,inf,516,inf,302,534,571
2024-01-09 13:51:38.490949,inf,inf,inf,516,inf,302,472,571
2024-01-09 13:51:38.491315,inf,inf,inf,512,inf,302,472,573
2024-01-09 13:51:38.491859,inf,2662,inf,512,inf,297,472,573
2024-01-09 13:51:38.508302,inf,2662,inf,512,inf,297,472,573
2024-01-09 13:51:38.510386,inf,inf,inf,512,inf,295,472,573
2024-01-09 13:51:38.513276,inf,inf,511,512,inf,295,478,573
2024-01-09 13:51:38.517348,inf,inf,511,513,inf,295,478,570
2024-01-09 13:51:38.526992,inf,inf,511,513,inf,295,478,570
2024-01-09 13:51:38.528726,inf,inf,511,513,inf,296,478,570
2024-01-09 13:51:38.536301,inf,inf,511,512,inf,296,478,573
2024-01-09 13:51:38.538234,inf,inf,508,512,inf,296,481,573
2024-01-09 13:51:38.544900,inf,inf,508,512,inf,296,481,573
2024-01-09 13:51:38.551580,inf,inf,508,512,inf,307,481,573
2024-01-09 13:51:38.560226,inf,inf,508,514,inf,307,481,573
2024-01-09 13:51:38.561842,inf,inf,506,514,inf,307,462,573
2024-01-09 13:51:38.567803,inf,inf,506,514,inf,307,462,573
2024-01-09 13:51:38.569757,inf,inf,506,514,inf,305,462,573
2024-01-09 13:51:38.584225,inf,inf,506,515,inf,305,462,572
2024-01-09 13:51:38.587277,inf,inf,506,515,inf,inf,462,572
2024-01-09 13:51:38.587717,inf,inf,499,515,inf,inf,467,572
2024-01-09 13:51:38.590591,inf,inf,499,515,inf,inf,467,572
2024-01-09 13:51:38.608128,inf,inf,499,514,inf,inf,467,566
2024-01-09 13:51:38.610789,inf,inf,511,514,inf,inf,482,566
2024-01-09 13:51:38.611247,inf,2888,511,514,inf,308,482,566
2024-01-09 13:51:38.611735,inf,2888,511,514,inf,308,482,566
2024-01-09 13:51:38.627072,inf,inf,511,514,inf,319,482,566
2024-01-09 13:51:38.630147,inf,inf,511,514,inf,319,482,566
2024-01-09 13:51:38.633394,inf,inf,511,511,inf,319,482,568
2024-01-09 13:51:38.634372,inf,inf,497,511,inf,319,482,568
2024-01-09 13:51:38.645369,inf,inf,497,511,inf,316,482,568
2024-01-09 13:51:38.649365,inf,inf,497,511,inf,316,482,568
2024-01-09 13:51:38.654265,inf,inf,497,512,inf,316,482,570
2024-01-09 13:51:38.657560,inf,inf,523,512,inf,316,479,570
2024-01-09 13:51:38.663650,inf,inf,523,512,inf,309,479,570
2024-01-09 13:51:38.667344,inf,inf,523,512,inf,309,479,570
2024-01-09 13:51:38.676657,inf,inf,523,515,inf,309,479,571
2024-01-09 13:51:38.680895,inf,inf,505,515,inf,309,486,571
2024-01-09 13:51:38.681832,inf,inf,505,515,inf,304,486,571
2024-01-09 13:51:38.685942,inf,inf,505,515,inf,304,486,571
2024-01-09 13:51:38.700355,inf,inf,505,515,inf,319,486,571
2024-01-09 13:51:38.701864,inf,inf,505,514,inf,319,486,567
2024-01-09 13:51:38.704417,inf,inf,505,514,inf,319,486,567
2024-01-09 13:51:38.706365,inf,inf,507,514,inf,319,478,567
2024-01-09 13:51:38.718510,inf,inf,507,514,inf,292,478,567
2024-01-09 13:51:38.720831,inf,inf,507,511,inf,292,478,571
2024-01-09 13:51:38.724748,inf,inf,507,511,inf,292,478,571
2024-01-09 13:51:38.728959,inf,inf,506,511,inf,292,478,571
2024-01-09 13:51:38.741142,inf,inf,506,511,inf,307,478,571
2024-01-09 13:51:38.745357,inf,inf,506,511,inf,307,478,571
2024-01-09 13:51:38.746291,inf,inf,506,514,inf,307,478,569
2024-01-09 13:51:38.753538,inf,inf,517,514,inf,307,472,569
2024-01-09 13:51:38.763617,inf,inf,517,514,inf,307,472,569
2024-01-09 13:51:38.766325,inf,inf,517,511,inf,305,472,576
2024-01-09 13:51:38.766411,inf,inf,517,511,inf,305,472,576
2024-01-09 13:51:38.776868,inf,inf,517,511,inf,305,480,576
2024-01-09 13:51:38.780403,inf,inf,517,511,inf,inf,480,576
2024-01-09 13:51:38.784288,inf,inf,517,511,inf,inf,480,576
2024-01-09 13:51:38.789084,inf,inf,517,514,inf,inf,480,571
2024-01-09 13:51:38.798847,inf,inf,517,514,inf,309,480,571
2024-01-09 13:51:38.800574,inf,inf,525,514,inf,309,479,571
2024-01-09 13:51:38.806887,inf,inf,525,514,1906,309,479,571
2024-01-09 13:51:38.814492,inf,inf,525,510,1906,309,479,576
2024-01-09 13:51:38.821500,inf,inf,525,510,1906,309,479,576
2024-01-09 13:51:38.824676,inf,inf,507,510,1906,309,470,576
2024-01-09 13:51:38.825826,inf,inf,507,510,inf,309,470,576
2024-01-09 13:51:38.835038,inf,inf,507,511,inf,309,470,571
2024-01-09 13:51:38.840005,inf,inf,507,511,inf,310,470,571
2024-01-09 13:51:38.846170,inf,inf,507,511,inf,310,470,571
2024-01-09 13:51:38.848877,inf,inf,511,511,inf,310,481,571
2024-01-09 13:51:38.858000,inf,inf,511,513,inf,inf,481,573
2024-01-09 13:51:38.857491,inf,inf,511,511,inf,inf,481,571
2024-01-09 13:51:38.864393,inf,inf,511,513,inf,inf,481,573
2024-01-09 13:51:38.872635,inf,inf,509,513,inf,inf,463,573
2024-01-09 13:51:38.874125,inf,2519,509,513,inf,319,463,573
2024-01-09 13:51:38.883292,inf,2519,509,513,inf,319,463,573
2024-01-09 13:51:38.884042,inf,2519,509,510,inf,319,463,568
2024-01-09 13:51:38.892135,inf,inf,509,510,inf,314,463,568
2024-01-09 13:51:38.896568,inf,inf,525,510,inf,314,483,568
2024-01-09 13:51:38.902395,inf,inf,525,511,inf,314,483,572
2024-01-09 13:51:38.902868,inf,inf,525,510,inf,314,483,568
2024-01-09 13:51:38.908838,inf,inf,525,511,inf,inf,483,572
2024-01-09 13:51:38.920424,inf,inf,503,511,inf,inf,484,572
2024-01-09 13:51:38.923718,inf,inf,503,511,inf,inf,484,572
2024-01-09 13:51:38.926058,inf,inf,503,511,inf,inf,484,577
2024-01-09 13:51:38.931474,inf,inf,503,511,inf,300,484,577
2024-01-09 13:51:38.944413,inf,inf,518,511,inf,300,475,577
2024-01-09 13:51:38.946826,inf,inf,518,511,inf,300,475,577
2024-01-09 13:51:38.951328,inf,inf,518,515,inf,300,475,574
2024-01-09 13:51:38.955696,inf,inf,518,515,inf,307,475,574
2024-01-09 13:51:38.968625,inf,inf,509,515,inf,307,474,574
2024-01-09 13:51:38.969895,inf,inf,509,515,inf,307,474,574
2024-01-09 13:51:38.970670,inf,inf,509,511,inf,307,474,570
2024-01-09 13:51:38.972668,inf,inf,509,511,inf,304,474,570
2024-01-09 13:51:38.988012,inf,inf,509,511,inf,304,474,570
2024-01-09 13:51:38.992637,inf,inf,507,511,inf,304,458,570
2024-01-09 13:51:38.994554,inf,inf,507,514,inf,304,458,572
2024-01-09 13:51:38.995519,inf,inf,507,514,inf,320,458,572
2024-01-09 13:51:39.010690,inf,inf,507,514,2050,320,458,572
2024-01-09 13:51:39.012220,inf,2830,507,514,2050,inf,458,572
2024-01-09 13:51:39.016582,inf,2830,499,514,2050,inf,489,572
2024-01-09 13:51:39.018562,inf,2830,499,513,2050,inf,489,573
2024-01-09 13:51:39.029142,inf,2830,499,513,inf,inf,489,573
2024-01-09 13:51:39.030223,inf,inf,499,513,inf,311,489,573
2024-01-09 13:51:39.040220,inf,inf,519,513,inf,311,461,573
2024-01-09 13:51:39.042783,inf,inf,519,513,inf,311,461,570
2024-01-09 13:51:39.047943,inf,inf,519,513,inf,308,461,570
2024-01-09 13:51:39.052463,inf,inf,519,513,inf,308,461,570
2024-01-09 13:51:39.064954,inf,inf,505,513,inf,308,481,570
2024-01-09 13:51:39.065581,inf,inf,505,513,inf,inf,481,570
2024-01-09 13:51:39.067795,inf,inf,505,513,inf,inf,481,573
2024-01-09 13:51:39.074675,inf,inf,505,513,inf,inf,481,573
2024-01-09 13:51:39.082573,inf,inf,505,513,inf,304,481,573
2024-01-09 13:51:39.086860,inf,inf,505,515,inf,304,481,569
2024-01-09 13:51:39.088003,inf,inf,515,515,inf,304,468,569
2024-01-09 13:51:39.097570,inf,inf,515,515,inf,304,468,569
2024-01-09 13:51:39.100961,inf,inf,515,515,inf,323,468,569
2024-01-09 13:51:39.110766,inf,inf,515,515,inf,323,468,571
2024-01-09 13:51:39.112206,inf,inf,522,515,inf,323,461,571
2024-01-09 13:51:39.120555,inf,inf,522,515,inf,323,461,571
2024-01-09 13:51:39.123691,inf,inf,522,515,inf,302,461,571
2024-01-09 13:51:39.135163,inf,inf,522,512,inf,302,461,570
2024-01-09 13:51:39.136418,inf,inf,517,512,inf,302,466,570
2024-01-09 13:51:39.138892,inf,inf,517,512,inf,302,466,570
2024-01-09 13:51:39.142206,inf,inf,517,512,inf,312,466,570
2024-01-09 13:51:39.158959,inf,inf,517,522,inf,312,466,574
2024-01-09 13:51:39.160723,2262,inf,517,522,inf,312,466,574
2024-01-09 13:51:39.161383,2262,inf,509,522,inf,312,487,574
2024-01-09 13:51:39.164661,2262,2315,509,522,inf,310,487,574
2024-01-09 13:51:39.180216,inf,2315,509,522,inf,310,487,574
2024-01-09 13:51:39.183471,inf,2315,509,514,inf,310,487,569
2024-01-09 13:51:39.184500,inf,inf,509,514,inf,318,487,569
2024-01-09 13:51:39.186298,inf,inf,493,514,inf,318,477,569
2024-01-09 13:51:39.198443,inf,inf,493,514,inf,318,477,569
2024-01-09 13:51:39.199993,inf,3021,493,514,inf,inf,477,569
2024-01-09 13:51:39.206644,inf,3021,493,509,inf,inf,477,574
2024-01-09 13:51:39.208017,inf,3021,514,509,inf,inf,475,574
2024-01-09 13:51:39.217519,inf,inf,514,509,inf,319,475,574
2024-01-09 13:51:39.219516,inf,inf,514,509,inf,319,475,574
2024-01-09 13:51:39.230483,inf,inf,514,513,inf,319,475,570
2024-01-09 13:51:39.231847,inf,inf,512,513,inf,319,468,570
2024-01-09 13:51:39.238792,inf,inf,512,513,inf,305,468,570
2024-01-09 13:51:39.242590,inf,inf,512,513,inf,305,468,570
2024-01-09 13:51:39.252032,inf,inf,512,513,inf,inf,468,570
2024-01-09 13:51:39.254502,inf,inf,512,516,inf,inf,468,570
2024-01-09 13:51:39.255793,inf,inf,509,516,inf,inf,476,570
2024-01-09 13:51:39.256616,inf,inf,509,516,inf,inf,476,570
2024-01-09 13:51:39.270511,inf,inf,509,516,inf,313,476,570
2024-01-09 13:51:39.279294,inf,inf,509,517,inf,313,476,574
2024-01-09 13:51:39.280309,inf,inf,509,517,inf,313,476,574
