Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-10 13:05:31.335669,inf,0,0,0,2027,0,0,0
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-10 13:05:31.335748,inf,inf,0,0,2027,inf,0,0
2024-01-10 13:05:31.336000,inf,inf,inf,0,2027,inf,534,0
2024-01-10 13:05:31.337006,2089,inf,inf,0,inf,inf,534,0
2024-01-10 13:05:31.338219,2089,inf,inf,0,inf,225,534,0
2024-01-10 13:05:31.338815,2089,inf,inf,0,inf,225,486,0
2024-01-10 13:05:31.357966,inf,inf,inf,0,inf,225,486,0
2024-01-10 13:05:31.358569,inf,inf,inf,0,inf,222,486,0
2024-01-10 13:05:31.363771,inf,inf,526,0,inf,222,474,0
2024-01-10 13:05:31.377797,inf,2444,526,0,inf,242,474,0
2024-01-10 13:05:31.378462,inf,2444,526,0,inf,242,474,0
2024-01-10 13:05:31.387525,inf,2444,507,0,inf,242,466,0
2024-01-10 13:05:31.397056,inf,2444,507,0,2076,242,466,0
2024-01-10 13:05:31.398894,inf,2371,507,0,2076,231,466,0
2024-01-10 13:05:31.411710,inf,2371,565,0,2076,231,480,0
2024-01-10 13:05:31.415759,inf,inf,565,0,2076,inf,480,0
2024-01-10 13:05:31.418183,inf,inf,565,0,inf,inf,480,0
2024-01-10 13:05:31.433392,inf,inf,565,0,inf,227,480,0
2024-01-10 13:05:31.435370,inf,inf,507,0,inf,227,482,0
2024-01-10 13:05:31.440167,2101,inf,507,0,inf,227,482,0
2024-01-10 13:05:31.456353,2101,inf,507,0,inf,231,482,0
2024-01-10 13:05:31.458813,inf,inf,507,0,inf,231,482,0
2024-01-10 13:05:31.460001,inf,inf,509,0,inf,231,465,0
2024-01-10 13:05:31.472592,inf,inf,509,0,inf,inf,465,0
2024-01-10 13:05:31.479395,2271,inf,509,0,inf,inf,465,0
2024-01-10 13:05:31.483244,2271,inf,559,0,inf,inf,478,0
2024-01-10 13:05:31.491327,2271,inf,559,0,inf,233,478,0
2024-01-10 13:05:31.497770,inf,inf,559,0,inf,233,478,0
2024-01-10 13:05:31.507445,inf,inf,535,0,inf,233,482,0
