Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-10 13:01:17.790382,inf,0,0,0,inf,0,0,0
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-10 13:01:17.790467,inf,114,inf,0,inf,inf,526,0
Timestamp,A1,A2,B1,B2,C1,C2,D1,D2
2024-01-10 13:01:17.790844,inf,114,0,0,inf,inf,0,0
2024-01-10 13:01:17.792157,inf,114,526,0,inf,inf,493,0
2024-01-10 13:01:17.793015,inf,114,526,0,inf,inf,493,0
2024-01-10 13:01:17.793733,inf,1481,526,0,inf,inf,493,0
2024-01-10 13:01:17.802703,inf,1352,526,0,inf,241,493,0
2024-01-10 13:01:17.812826,inf,1352,526,0,inf,241,493,0
2024-01-10 13:01:17.815441,inf,825,526,0,inf,inf,493,0
2024-01-10 13:01:17.818231,inf,825,496,0,inf,inf,457,0
2024-01-10 13:01:17.831435,inf,825,496,0,inf,inf,457,0
2024-01-10 13:01:17.837859,inf,456,496,0,inf,243,457,0
2024-01-10 13:01:17.842380,inf,456,506,0,inf,243,460,0
2024-01-10 13:01:17.853765,inf,456,506,0,inf,243,460,0
2024-01-10 13:01:17.861258,inf,inf,506,0,inf,211,460,0
2024-01-10 13:01:17.866347,inf,inf,492,0,inf,211,471,0
2024-01-10 13:01:17.872143,2056,inf,492,0,inf,211,471,0
2024-01-10 13:01:17.883762,2056,718,492,0,inf,234,471,0
2024-01-10 13:01:17.890112,2056,718,509,0,inf,234,471,0
2024-01-10 13:01:17.893829,inf,718,509,0,inf,234,471,0
2024-01-10 13:01:17.906448,inf,598,509,0,inf,229,471,0
2024-01-10 13:01:17.909963,inf,598,509,0,inf,229,471,0
2024-01-10 13:01:17.914047,inf,598,503,0,inf,229,474,0
2024-01-10 13:01:17.922858,inf,1190,503,0,inf,inf,474,0
2024-01-10 13:01:17.928583,2229,1190,503,0,inf,inf,474,0
2024-01-10 13:01:17.937968,2229,1190,539,0,inf,inf,471,0
2024-01-10 13:01:17.940911,2229,331,539,0,inf,236,471,0
2024-01-10 13:01:17.952688,inf,331,539,0,inf,236,471,0
2024-01-10 13:01:17.962153,inf,331,500,0,inf,236,456,0
2024-01-10 13:01:17.963908,inf,957,500,0,inf,235,456,0
