Timestamp,A1,A2,C1,C2,B1,B2,D1,D2
2024-01-09 10:30:38.768186,1.9836184978485107,0.2770193815231323,0.47337308526039124,0.30290457606315613,0.5312334895133972,inf,0.5047393441200256,0.26241761445999146
2024-01-09 10:30:38.829657,1.985856533050537,0.27700430154800415,0.47354575991630554,0.30310070514678955,0.5315236449241638,inf,0.5048693418502808,0.262657105922699
2024-01-09 10:30:38.888256,1.9874857664108276,0.27700626850128174,0.47367921471595764,0.3032548427581787,0.531731367111206,inf,0.5049648284912109,0.2628505229949951
2024-01-09 10:30:38.933857,1.9907994270324707,0.27700570225715637,0.4738146960735321,0.3036770820617676,0.5319406390190125,inf,0.5051586031913757,0.2630312144756317
2024-01-09 10:30:39.001841,1.994671106338501,0.27701690793037415,0.47410500049591064,0.3038153052330017,0.5324066281318665,inf,0.50536048412323,0.26339221000671387
2024-01-09 10:30:39.066126,1.9965674877166748,0.27699679136276245,0.47426605224609375,0.3039657771587372,0.532629132270813,inf,0.5054610967636108,0.2635895311832428
2024-01-09 10:30:39.133768,inf,0.27699390053749084,0.47461485862731934,0.30451297760009766,0.5335099101066589,inf,0.5057106018066406,0.2645042836666107
2024-01-09 10:30:39.188666,inf,0.27699223160743713,0.47479692101478577,0.30474740266799927,0.5338420867919922,inf,0.5061458349227905,0.26481893658638
2024-01-09 10:30:39.240248,inf,0.27699118852615356,0.47502440214157104,0.30497875809669495,0.5342166423797607,inf,0.5063066482543945,0.2651277482509613
2024-01-09 10:30:39.293879,inf,0.27698877453804016,0.4752574861049652,0.30546316504478455,0.5345760583877563,inf,0.5064753890037537,0.26583075523376465
2024-01-09 10:30:39.363278,inf,0.27698877453804016,0.4763769805431366,0.3064252734184265,0.5349441170692444,inf,0.5072911381721497,0.26708370447158813
2024-01-09 10:30:39.435458,inf,0.2769891917705536,0.47669801115989685,0.3075971305370331,0.5364879965782166,inf,0.5078352093696594,0.268667995929718
2024-01-09 10:30:39.502655,inf,0.27699002623558044,0.47698020935058594,0.30808642506599426,0.5378950238227844,inf,0.508165180683136,0.26903513073921204
2024-01-09 10:30:39.571886,inf,0.27696308493614197,0.4772926867008209,0.30835938453674316,0.5383588075637817,inf,0.508338987827301,0.2697458565235138
2024-01-09 10:30:39.644641,inf,0.2769918441772461,0.4778721034526825,0.30855488777160645,0.5396112203598022,inf,0.5086491703987122,0.27034884691238403
2024-01-09 10:30:39.706443,inf,0.277019202709198,0.47840192914009094,0.3088284730911255,0.5402904748916626,inf,0.508811354637146,0.2706802785396576
2024-01-09 10:30:39.774587,inf,0.27699369192123413,0.4786381423473358,0.3093326687812805,0.5411813259124756,inf,0.5089697241783142,0.2710243761539459
2024-01-09 10:30:39.835618,inf,0.2769942879676819,0.4788525700569153,0.3096092939376831,0.5415796637535095,inf,0.5091435313224792,0.2713876962661743
2024-01-09 10:30:39.901807,inf,0.2769942879676819,0.47910723090171814,0.30982673168182373,0.5419939160346985,inf,0.5095975995063782,0.2716641426086426
2024-01-09 10:30:39.969583,inf,0.2769951820373535,0.4793749749660492,0.31059709191322327,0.5431739687919617,inf,0.5097718238830566,0.2720424234867096
2024-01-09 10:30:40.038814,inf,0.2770206332206726,0.4796082377433777,0.31082403659820557,0.5436438918113708,inf,0.5099166035652161,0.27235981822013855
2024-01-09 10:30:40.109504,inf,0.2769973576068878,0.4803658723831177,0.3112585246562958,0.5443326234817505,inf,0.5100665092468262,0.27273377776145935
2024-01-09 10:30:40.167956,inf,0.27699798345565796,0.48060762882232666,0.31147512793540955,0.5446599125862122,inf,0.5101976990699768,0.2730388939380646
2024-01-09 10:30:40.228208,inf,0.2769961953163147,0.4808686077594757,0.3119724988937378,0.5450789332389832,inf,0.5105130672454834,0.27334582805633545
2024-01-09 10:30:40.295427,inf,0.2769731879234314,0.48112624883651733,0.3122345209121704,0.545911431312561,inf,0.5106622576713562,0.2735477387905121
2024-01-09 10:30:40.363409,inf,0.2769981622695923,0.48135456442832947,0.312467485666275,0.5462835431098938,inf,0.5108280181884766,0.2738577723503113
2024-01-09 10:30:40.428462,inf,0.2769978642463684,0.48154813051223755,0.3126968443393707,0.5466868877410889,inf,0.5109828114509583,0.2741919159889221
2024-01-09 10:30:40.493561,inf,0.276998370885849,0.4817616641521454,0.3129224181175232,0.5470366477966309,inf,0.5114107131958008,0.27490827441215515
2024-01-09 10:30:40.556033,inf,0.2770215570926666,0.48200762271881104,0.3131333589553833,0.5473676919937134,inf,0.5115545988082886,0.27509528398513794
2024-01-09 10:30:40.631771,inf,0.2770217955112457,0.48226508498191833,0.31336116790771484,0.5485106706619263,inf,0.5117031335830688,0.27637845277786255
2024-01-09 10:30:40.703076,inf,0.2769995331764221,0.4825289845466614,0.3138354420661926,0.5496599078178406,inf,0.5122929215431213,0.27665793895721436
2024-01-09 10:30:40.773517,inf,0.2769987881183624,0.4827754497528076,0.3140448033809662,0.5500447750091553,inf,0.5124450325965881,0.2769857943058014
2024-01-09 10:30:40.832350,inf,0.2769995927810669,0.48323240876197815,0.3142794668674469,0.5507573485374451,inf,0.512585461139679,0.27727094292640686
2024-01-09 10:30:40.906815,inf,0.27702248096466064,0.48389872908592224,0.3145029544830322,0.5515044927597046,inf,0.5128877758979797,0.27789169549942017
2024-01-09 10:30:40.980010,inf,0.27702265977859497,0.48434147238731384,0.31517890095710754,0.5526358485221863,inf,0.5131798386573792,0.2785049080848694
2024-01-09 10:30:41.044090,inf,0.27700018882751465,0.4845941662788391,0.31540507078170776,0.5530507564544678,inf,0.5133090615272522,0.2788001000881195
