2022-12-22 09:32:59.398028,"[0.7878181338310242, 0.7927312850952148, 0.8072859644889832, 0.7880668044090271, 0.7024887800216675, 0.7816793322563171, 0.7910445928573608, 0.7936800122261047, 0.6866136789321899, 0.7800166010856628, 0.783253014087677, 0.7931652069091797, 0.8103346824645996, 0.768265962600708, 0.7411081194877625, 0.7852012515068054]"
2022-12-22 09:32:59.444144,"[0.7881465554237366, 0.793127179145813, 0.8077751994132996, 0.7878320813179016, 0.7031444311141968, 0.7820305824279785, 0.7914823293685913, 0.7936447262763977, 0.6872254014015198, 0.7803440093994141, 0.7836320996284485, 0.7936182618141174, 0.8108707070350647, 0.7683491110801697, 0.7412503361701965, 0.7855675220489502]"
2022-12-22 09:32:59.492736,"[0.7887150645256042, 0.7938505411148071, 0.8087210655212402, 0.7875886559486389, 0.7044131755828857, 0.7826712727546692, 0.7922816276550293, 0.7933984994888306, 0.6884084939956665, 0.7809099555015564, 0.7843235731124878, 0.7944453954696655, 0.811906099319458, 0.768311083316803, 0.7413336038589478, 0.7862348556518555]"
2022-12-22 09:32:59.537411,"[0.7892701029777527, 0.7945572733879089, 0.8095444440841675, 0.7874491810798645, 0.7055973410606384, 0.7832971811294556, 0.7930631041526794, 0.7931161522865295, 0.6895126104354858, 0.7814627289772034, 0.7849993705749512, 0.7952541708946228, 0.8128078579902649, 0.768214225769043, 0.7413510680198669, 0.7868872284889221]"
2022-12-22 09:32:59.573310,"[0.7897338271141052, 0.7951468825340271, 0.8103369474411011, 0.7873895168304443, 0.7065809369087219, 0.7838196754455566, 0.7937713265419006, 0.7928794026374817, 0.6904297471046448, 0.7819245457649231, 0.7855632901191711, 0.795987069606781, 0.813675582408905, 0.7681265473365784, 0.7413573265075684, 0.7874316573143005]"
2022-12-22 09:32:59.625640,"[0.7906573414802551, 0.7963226437568665, 0.8117290139198303, 0.7873276472091675, 0.7084499001502991, 0.7848608493804932, 0.7950147986412048, 0.7923780679702759, 0.6921718120574951, 0.7828440070152283, 0.7866873145103455, 0.7972739934921265, 0.8152003884315491, 0.7679017186164856, 0.7413119077682495, 0.7885164022445679]"
2022-12-22 09:32:59.670002,"[0.791366457939148, 0.797224223613739, 0.8128441572189331, 0.7874119877815247, 0.7099460363388062, 0.7856593132019043, 0.7960107922554016, 0.7919411063194275, 0.6935662031173706, 0.7835496068000793, 0.7875488996505737, 0.798304557800293, 0.8164209127426147, 0.7676737308502197, 0.7412272095680237, 0.7893478274345398]"
2022-12-22 09:32:59.716583,"[0.7919967770576477, 0.7980269193649292, 0.8138382434844971, 0.7874970436096191, 0.7112816572189331, 0.7863703966140747, 0.7968989014625549, 0.7915337681770325, 0.6948109269142151, 0.7841777801513672, 0.7883167862892151, 0.7992240190505981, 0.8175108432769775, 0.7674492597579956, 0.7411298751831055, 0.7900892496109009]"
2022-12-22 09:32:59.753687,"[0.7924929261207581, 0.7986587882041931, 0.8146209716796875, 0.787564754486084, 0.7123335003852844, 0.7869297862052917, 0.7975977659225464, 0.7912185788154602, 0.6957908272743225, 0.7846717238426208, 0.7889208197593689, 0.7999474406242371, 0.8183685541152954, 0.7672772407531738, 0.741057276725769, 0.7906721830368042]"
2022-12-22 09:32:59.796248,"[0.7932029366493225, 0.7995634078979492, 0.8157420754432678, 0.7876801490783691, 0.7138407826423645, 0.7877303957939148, 0.7985984683036804, 0.7907732725143433, 0.6971947550773621, 0.7853785753250122, 0.7897853851318359, 0.8009832501411438, 0.8195971250534058, 0.7670356035232544, 0.7409569025039673, 0.7915064096450806]"
2022-12-22 09:32:59.837261,"[0.7938891053199768, 0.8004381656646729, 0.8168923258781433, 0.7878152132034302, 0.7153880596160889, 0.7885047197341919, 0.7996253967285156, 0.790323793888092, 0.6986358165740967, 0.7860621213912964, 0.790621817111969, 0.8020464777946472, 0.8208586573600769, 0.7667920589447021, 0.740856409072876, 0.7923136353492737]"
2022-12-22 09:32:59.877289,"[0.7944216728210449, 0.801167368888855, 0.8177304267883301, 0.7879717350006104, 0.7165152430534363, 0.7891504764556885, 0.8003735542297363, 0.7899768352508545, 0.6996855735778809, 0.7865926623344421, 0.7913191318511963, 0.8028210401535034, 0.8217775821685791, 0.7665888071060181, 0.7407571077346802, 0.7929866909980774]"
2022-12-22 09:32:59.914704,"[0.7949273586273193, 0.801760196685791, 0.818464994430542, 0.7881101369857788, 0.7175031900405884, 0.7896755337715149, 0.8010295033454895, 0.789694607257843, 0.700605571269989, 0.787096381187439, 0.7918861508369446, 0.8035001754760742, 0.8225831985473633, 0.766432523727417, 0.7406903505325317, 0.7935341000556946]"
2022-12-22 09:32:59.957540,"[0.7954373359680176, 0.8024101853370667, 0.8192710280418396, 0.7882453799247742, 0.7185879349708557, 0.7902505993843079, 0.8017486333847046, 0.7893882393836975, 0.7016153335571289, 0.7876039743423462, 0.7925071716308594, 0.8042445778846741, 0.8234667778015137, 0.7662655115127563, 0.7406213283538818, 0.794133186340332]"
2022-12-22 09:33:00.003793,"[0.7960039377212524, 0.8031300902366638, 0.8201621174812317, 0.7884426712989807, 0.7197852730751038, 0.7908886075019836, 0.8025445342063904, 0.7890920639038086, 0.7027302980422974, 0.78816819190979, 0.7931956648826599, 0.8050683736801147, 0.8244434595108032, 0.7661199569702148, 0.7405808568000793, 0.794797956943512]"
2022-12-22 09:33:00.092001,"[0.7967984676361084, 0.8041737079620361, 0.8214559555053711, 0.7887579202651978, 0.7216829061508179, 0.7918125987052917, 0.8036991953849792, 0.788586437702179, 0.7044966220855713, 0.7889844179153442, 0.7941933274269104, 0.8062637448310852, 0.8259899020195007, 0.7658492922782898, 0.7404770255088806, 0.7957607507705688]"
2022-12-22 09:33:00.152841,"[0.7973805069923401, 0.8049086928367615, 0.8223680853843689, 0.7889257073402405, 0.7227551937103271, 0.792462944984436, 0.8045129179954529, 0.7882908582687378, 0.7054943442344666, 0.7895585894584656, 0.7948959469795227, 0.8071064352989197, 0.8268631100654602, 0.7656854391098022, 0.7404072284698486, 0.7964388132095337]"
2022-12-22 09:33:00.200729,"[0.7977614402770996, 0.805367648601532, 0.8229363560676575, 0.7890587449073792, 0.7235527634620667, 0.7928697466850281, 0.8050203919410706, 0.7881107330322266, 0.7062366008758545, 0.7899183630943298, 0.7953348755836487, 0.8076316714286804, 0.8275129199028015, 0.7656040191650391, 0.7403936982154846, 0.7968626022338867]"
2022-12-22 09:33:00.250049,"[0.7979649305343628, 0.8056285381317139, 0.8232613801956177, 0.7890949249267578, 0.7239586710929871, 0.793100118637085, 0.8053099513053894, 0.7880039811134338, 0.7066141366958618, 0.7901211977005005, 0.7955842018127441, 0.8079317212104797, 0.827843427658081, 0.7655486464500427, 0.7403807044029236, 0.7971029877662659]"
2022-12-22 09:33:00.294598,"[0.7981096506118774, 0.8058122992515564, 0.8234887719154358, 0.7891412377357483, 0.7242643237113953, 0.7932629585266113, 0.8055130243301392, 0.7879518866539001, 0.7068986892700195, 0.7902652621269226, 0.7957598567008972, 0.8081418871879578, 0.828092634677887, 0.7655353546142578, 0.7403852939605713, 0.7972726225852966]"
2022-12-22 09:33:00.339777,"[0.7982358336448669, 0.8059725761413574, 0.8237001895904541, 0.7891701459884644, 0.7245486974716187, 0.7934050559997559, 0.8056902885437012, 0.7879070043563843, 0.7071633338928223, 0.7903909683227539, 0.7959132194519043, 0.8083254098892212, 0.8283244967460632, 0.7655269503593445, 0.7404001355171204, 0.7974206805229187]"
2022-12-22 09:33:00.386913,"[0.798354983329773, 0.8061317801475525, 0.8238848447799683, 0.7891473770141602, 0.7247974872589111, 0.7935459613800049, 0.805866539478302, 0.7878981828689575, 0.7073947787284851, 0.7905095219612122, 0.7960653901100159, 0.8085078597068787, 0.8285270929336548, 0.765555202960968, 0.7404477000236511, 0.7975674867630005]"
2022-12-22 09:33:00.437402,"[0.7984444499015808, 0.8062387704849243, 0.8240179419517517, 0.7891208529472351, 0.7249771356582642, 0.7936404943466187, 0.8059850931167603, 0.7878856062889099, 0.7075618505477905, 0.7905986905097961, 0.7961675524711609, 0.8086307048797607, 0.8286731839179993, 0.7655693292617798, 0.740476131439209, 0.797666072845459]"
2022-12-22 09:33:00.477690,"[0.7985016107559204, 0.8063070178031921, 0.8240988850593567, 0.7891775369644165, 0.7250815033912659, 0.7937023639678955, 0.8060585260391235, 0.7879536151885986, 0.7076597213745117, 0.7906551361083984, 0.7962329983711243, 0.8087060451507568, 0.8287599086761475, 0.7656506299972534, 0.7405619621276855, 0.7977296113967896]"
2022-12-22 09:33:00.522233,"[0.7985424995422363, 0.8063592910766602, 0.8241637945175171, 0.7890970706939697, 0.7251752614974976, 0.7937488555908203, 0.8061167001724243, 0.7879893183708191, 0.7077469229698181, 0.7906962633132935, 0.7962833642959595, 0.8087664246559143, 0.828831672668457, 0.7657065391540527, 0.7406236529350281, 0.7977784276008606]"
2022-12-22 09:33:00.565020,"[0.7985721230506897, 0.8063981533050537, 0.824212908744812, 0.7889968156814575, 0.7252389192581177, 0.7937825918197632, 0.8061599731445312, 0.7880325317382812, 0.7078059911727905, 0.7907255291938782, 0.7963200807571411, 0.8088112473487854, 0.8288856148719788, 0.7657811641693115, 0.74070143699646, 0.7978134751319885]"
2022-12-22 09:33:00.611262,"[0.7985972762107849, 0.8064301609992981, 0.8242526650428772, 0.7888964414596558, 0.725290060043335, 0.7938111424446106, 0.8061955571174622, 0.7881096601486206, 0.7078535556793213, 0.7907507419586182, 0.79635089635849, 0.8088482022285461, 0.8289295434951782, 0.7658619284629822, 0.7407838106155396, 0.7978433966636658]"
2022-12-22 09:33:00.662633,"[0.7986187934875488, 0.8064559698104858, 0.8242859244346619, 0.7888436317443848, 0.7253331542015076, 0.7938345074653625, 0.8062257170677185, 0.7881878018379211, 0.707893967628479, 0.7907720804214478, 0.7963756918907166, 0.8088791966438293, 0.8289653062820435, 0.765952467918396, 0.7408744692802429, 0.7978675365447998]"
2022-12-22 09:33:00.705017,"[0.7986443638801575, 0.8064877986907959, 0.8243222236633301, 0.7887783050537109, 0.7253813743591309, 0.7938629388809204, 0.8062583208084106, 0.7882510423660278, 0.7079389095306396, 0.7907974720001221, 0.7964061498641968, 0.8089128136634827, 0.8290048241615295, 0.766029417514801, 0.7409526705741882, 0.7978969812393188]"
2022-12-22 09:33:00.748195,"[0.7986706495285034, 0.8065218329429626, 0.8243688344955444, 0.7887195348739624, 0.7254448533058167, 0.7938929200172424, 0.8062962889671326, 0.7882713675498962, 0.7079979181289673, 0.7908238172531128, 0.7964387536048889, 0.808952271938324, 0.829056441783905, 0.7660635709762573, 0.7409909963607788, 0.7979284524917603]"
2022-12-22 09:33:00.791446,"[0.7987170815467834, 0.8065789937973022, 0.8244341611862183, 0.7886888980865479, 0.7255306839942932, 0.7939442992210388, 0.8063587546348572, 0.7883434295654297, 0.708078145980835, 0.7908700108528137, 0.796493649482727, 0.809016764163971, 0.8291273713111877, 0.7661524415016174, 0.7410832643508911, 0.7979817390441895]"
2022-12-22 09:33:00.836097,"[0.7987861633300781, 0.8066681027412415, 0.8245456218719482, 0.7885661721229553, 0.7256820201873779, 0.7940228581428528, 0.8064579367637634, 0.7883910536766052, 0.7082187533378601, 0.7909389734268188, 0.7965788245201111, 0.8091195821762085, 0.8292502164840698, 0.7662323117256165, 0.7411732077598572, 0.7980638146400452]"
2022-12-22 09:33:00.880585,"[0.7988967895507812, 0.8068077564239502, 0.8247258067131042, 0.788486123085022, 0.7259358167648315, 0.794146716594696, 0.8066189289093018, 0.7884610295295715, 0.7084550261497498, 0.7910488247871399, 0.7967121601104736, 0.8092860579490662, 0.8294470906257629, 0.7663409113883972, 0.7412986755371094, 0.7981925010681152]"
