2022-12-22 09:32:58.878809,"[0.37295570969581604, 0.36175572872161865, 0.35528385639190674, 0.35320404171943665, 0.3531382381916046, 0.3630625903606415, 0.3544544279575348, 0.3506876528263092, 0.3497801125049591, 0.3690039813518524, 0.35943588614463806, 0.35323283076286316, 0.35046350955963135, 0.349559485912323, 0.3497975766658783, 0.3662581443786621]"
2022-12-22 09:32:58.918257,"[0.3724197745323181, 0.36106136441230774, 0.354438841342926, 0.35223206877708435, 0.3521402180194855, 0.36245059967041016, 0.35369232296943665, 0.34980258345603943, 0.348794162273407, 0.36847132444381714, 0.358773410320282, 0.3524467647075653, 0.3495791554450989, 0.34857434034347534, 0.3487602770328522, 0.36567071080207825]"
2022-12-22 09:32:58.959980,"[0.37184447050094604, 0.3603159189224243, 0.35342928767204285, 0.35107138752937317, 0.3509410321712494, 0.3617933988571167, 0.3527815341949463, 0.3487452566623688, 0.3476167619228363, 0.3678993582725525, 0.35806193947792053, 0.3515073359012604, 0.3485226035118103, 0.34739789366722107, 0.3475218117237091, 0.36503976583480835]"
2022-12-22 09:32:58.995909,"[0.37131428718566895, 0.35962939262390137, 0.3526972830295563, 0.35023030638694763, 0.3499988615512848, 0.3611881136894226, 0.35212093591690063, 0.3479788303375244, 0.34669017791748047, 0.36737242341041565, 0.3574068546295166, 0.35082611441612244, 0.3477567732334137, 0.346472829580307, 0.34656792879104614, 0.36445873975753784]"
2022-12-22 09:32:59.037176,"[0.37092325091362, 0.35912302136421204, 0.3520818054676056, 0.3495233952999115, 0.34931039810180664, 0.3607415556907654, 0.3515653908252716, 0.34733447432518005, 0.3460100293159485, 0.36698371171951294, 0.35692352056503296, 0.3502531945705414, 0.34711289405822754, 0.345793217420578, 0.3458709120750427, 0.36402997374534607]"
2022-12-22 09:32:59.077536,"[0.3705563247203827, 0.3586479127407074, 0.3515045642852783, 0.34886059165000916, 0.34861236810684204, 0.3603225648403168, 0.35104429721832275, 0.34673023223876953, 0.3453204929828644, 0.36661896109580994, 0.3564700782299042, 0.34971582889556885, 0.3465091288089752, 0.34510424733161926, 0.34516432881355286, 0.36362773180007935]"
2022-12-22 09:32:59.116433,"[0.3702467083930969, 0.35824698209762573, 0.3510175049304962, 0.348301500082016, 0.3480236232280731, 0.359968900680542, 0.35060447454452515, 0.34622037410736084, 0.34473881125450134, 0.36631110310554504, 0.356087327003479, 0.3492622971534729, 0.3459996283054352, 0.34452301263809204, 0.34456828236579895, 0.36328810453414917]"
2022-12-22 09:32:59.158353,"[0.3700135350227356, 0.35794520378112793, 0.3506510853767395, 0.347881019115448, 0.3475809395313263, 0.3597026765346527, 0.35027357935905457, 0.345836877822876, 0.3443014919757843, 0.36607933044433594, 0.35579925775527954, 0.3489210903644562, 0.3456164300441742, 0.34408602118492126, 0.34412017464637756, 0.3630324900150299]"
2022-12-22 09:32:59.198596,"[0.3698239028453827, 0.35769978165626526, 0.3503531813621521, 0.3475392460823059, 0.34722110629081726, 0.3594861924648285, 0.35000452399253845, 0.3455251455307007, 0.34394603967666626, 0.36589086055755615, 0.35556504130363464, 0.3486437201499939, 0.345304936170578, 0.3437308669090271, 0.3437560200691223, 0.3628246784210205]"
2022-12-22 09:32:59.244136,"[0.3696686327457428, 0.35749873518943787, 0.3501090407371521, 0.34725913405418396, 0.3469262421131134, 0.35930877923965454, 0.3497839868068695, 0.3452696204185486, 0.34365466237068176, 0.3657364547252655, 0.3553730547428131, 0.3484162986278534, 0.34504956007003784, 0.3434397280216217, 0.34345749020576477, 0.36265429854393005]"
