2023-08-25 09:19:46.985095,inf
2023-08-25 09:19:46.994840,0.2774234712123871
2023-08-25 09:19:47.001935,inf
2023-08-25 09:19:47.019808,0.5441776514053345
2023-08-25 09:19:47.024563,0.5479219555854797
2023-08-25 09:19:47.028792,0.5456950068473816
2023-08-25 09:19:47.128369,0.9616758823394775
2023-08-25 09:19:47.137939,inf
2023-08-25 09:19:47.143765,0.277423620223999
2023-08-25 09:19:47.148331,inf
2023-08-25 09:19:47.165824,0.5441682934761047
2023-08-25 09:19:47.170288,0.5479212999343872
2023-08-25 09:19:47.174107,0.5456861853599548
2023-08-25 09:19:47.279401,0.9617152214050293
2023-08-25 09:19:47.288645,inf
2023-08-25 09:19:47.301525,0.2774237096309662
2023-08-25 09:19:47.308084,inf
2023-08-25 09:19:47.329952,0.5441770553588867
2023-08-25 09:19:47.334727,0.547917366027832
2023-08-25 09:19:47.341626,0.5456986427307129
2023-08-25 09:19:47.436631,0.9616466164588928
2023-08-25 09:19:47.445242,inf
2023-08-25 09:19:47.451012,0.2774239480495453
2023-08-25 09:19:47.455017,inf
2023-08-25 09:19:47.476125,0.5441657304763794
2023-08-25 09:19:47.483145,0.5479238629341125
2023-08-25 09:19:47.491830,0.5456812381744385
