2022-12-22 09:32:59.275667,"[1.0436415672302246, 0.9614058136940002, 0.9010510444641113, 0.645466148853302, 0.5148375630378723, 0.9889583587646484, 0.9198493361473083, 0.8766815662384033, 0.6137474179267883, 1.031821370124817, 0.96286940574646, 0.9096947908401489, 0.7072267532348633, 0.679158091545105, 0.67482990026474, 1.0064339637756348]"
2022-12-22 09:32:59.324625,"[1.043648600578308, 0.9614074230194092, 0.9010486602783203, 0.6454145312309265, 0.5147789716720581, 0.9889621138572693, 0.9198485612869263, 0.8766778707504272, 0.6137265563011169, 1.0318279266357422, 0.9628714323043823, 0.9096933603286743, 0.707220733165741, 0.679150402545929, 0.6748217940330505, 1.0064383745193481]"
2022-12-22 09:32:59.367715,"[1.0434635877609253, 0.9612910747528076, 0.9009833335876465, 0.6453657150268555, 0.5147683024406433, 0.9888160824775696, 0.9197601079940796, 0.8766269087791443, 0.6137120127677917, 1.031645655632019, 0.9627465605735779, 0.9096130132675171, 0.7071958184242249, 0.679150402545929, 0.674828052520752, 1.0062799453735352]"
2022-12-22 09:32:59.402970,"[1.0431482791900635, 0.9610939621925354, 0.900874137878418, 0.6453072428703308, 0.5146864056587219, 0.9885681867599487, 0.9196113348007202, 0.8765427470207214, 0.613676130771637, 1.0313355922698975, 0.9625352025032043, 0.9094783067703247, 0.7071571946144104, 0.6791545152664185, 0.6748381853103638, 1.0060111284255981]"
2022-12-22 09:32:59.454688,"[1.0426558256149292, 0.9607903957366943, 0.9006985425949097, 0.6453102827072144, 0.5147292613983154, 0.9881832003593445, 0.9193848371505737, 0.8764103055000305, 0.6136815547943115, 1.0308512449264526, 0.9622086882591248, 0.9092743992805481, 0.7071030735969543, 0.6791744828224182, 0.6748713850975037, 1.0055928230285645]"
2022-12-22 09:32:59.501257,"[1.0416566133499146, 0.960173487663269, 0.9003612995147705, 0.6452122926712036, 0.5145965814590454, 0.9874014258384705, 0.9189237952232361, 0.8761545419692993, 0.6136307716369629, 1.0298681259155273, 0.961544930934906, 0.9088588953018188, 0.7069961428642273, 0.6792082786560059, 0.6749308109283447, 1.004743218421936]"
2022-12-22 09:32:59.542428,"[1.0407283306121826, 0.9595995545387268, 0.9000693559646606, 0.6451898217201233, 0.5146604180335999, 0.9866743087768555, 0.9184942245483398, 0.8759328722953796, 0.6136267185211182, 1.0289545059204102, 0.9609273076057434, 0.9084715247154236, 0.7069017291069031, 0.6792371869087219, 0.6749833822250366, 1.0039528608322144]"
2022-12-22 09:32:59.581669,"[1.0399072170257568, 0.959093451499939, 0.8997983932495117, 0.6451176404953003, 0.514524519443512, 0.9860318899154663, 0.9181165099143982, 0.875728189945221, 0.613587498664856, 1.0281462669372559, 0.9603822231292725, 0.9081313014030457, 0.7068179249763489, 0.6792662143707275, 0.6750316619873047, 1.0032541751861572]"
2022-12-22 09:32:59.631819,"[1.0384653806686401, 0.9582021832466125, 0.899318516254425, 0.6450383067131042, 0.5144737958908081, 0.9849032759666443, 0.9174505472183228, 0.8753650784492493, 0.6135470867156982, 1.0267281532287598, 0.959423840045929, 0.907531201839447, 0.7066653370857239, 0.6793146729469299, 0.6751168966293335, 1.0020281076431274]"
2022-12-22 09:32:59.677770,"[1.0374817848205566, 0.957596480846405, 0.8989954590797424, 0.6450810432434082, 0.5145978331565857, 0.9841334819793701, 0.9169986248016357, 0.875121533870697, 0.6135794520378113, 1.0257594585418701, 0.9587706923484802, 0.9071243405342102, 0.7065659761428833, 0.6793540716171265, 0.6751810312271118, 1.001190423965454]"
2022-12-22 09:32:59.719521,"[1.0363308191299438, 0.9568851590156555, 0.898613452911377, 0.6449715495109558, 0.5144320130348206, 0.9832329154014587, 0.9164679646492004, 0.8748334646224976, 0.6135172247886658, 1.0246278047561646, 0.9580063223838806, 0.9066464900970459, 0.7064691781997681, 0.6793953776359558, 0.6752516627311707, 1.000212550163269]"
2022-12-22 09:32:59.801166,"[1.0344897508621216, 0.9557465314865112, 0.8980017304420471, 0.644942581653595, 0.5145185589790344, 0.9817901849746704, 0.9156168699264526, 0.8743709921836853, 0.613516628742218, 1.0228158235549927, 0.9567807912826538, 0.9058796167373657, 0.7063202261924744, 0.6794599890708923, 0.6753656268119812, 0.9986445903778076]"
2022-12-22 09:32:59.841081,"[1.0334113836288452, 0.9550794363021851, 0.8976436257362366, 0.6449046730995178, 0.5144968032836914, 0.9809454083442688, 0.9151187539100647, 0.8741008639335632, 0.613499641418457, 1.0217549800872803, 0.956063449382782, 0.9054310321807861, 0.7062346339225769, 0.679498553276062, 0.6754317879676819, 0.9977270364761353]"
2022-12-22 09:32:59.883050,"[1.0324599742889404, 0.9544914960861206, 0.8973289728164673, 0.6448317170143127, 0.5143628716468811, 0.9802003502845764, 0.9146801233291626, 0.8738639950752258, 0.6134611368179321, 1.020819067955017, 0.9554308652877808, 0.9050361514091492, 0.7061622738838196, 0.6795328259468079, 0.6754892468452454, 0.9969176054000854]"
2022-12-22 09:32:59.925763,"[1.0318645238876343, 0.9541240334510803, 0.8971149921417236, 0.6448274254798889, 0.5143669247627258, 0.9797344207763672, 0.9143809676170349, 0.8737037181854248, 0.6134549975395203, 1.0202335119247437, 0.9550356268882751, 0.9047672152519226, 0.7061170339584351, 0.6795600056648254, 0.6755330562591553, 0.9964114427566528]"
2022-12-22 09:32:59.969113,"[1.0309672355651855, 0.9535693526268005, 0.896836519241333, 0.6448076963424683, 0.5143606662750244, 0.9790311455726624, 0.9139924049377441, 0.8734936118125916, 0.613451361656189, 1.0193501710891724, 0.954438328742981, 0.9044171571731567, 0.7060511112213135, 0.6795909404754639, 0.6755857467651367, 0.9956468939781189]"
2022-12-22 09:33:00.017823,"[1.0301752090454102, 0.9530542492866516, 0.8965651392936707, 0.6448362469673157, 0.514386773109436, 0.9784121513366699, 0.9136102795600891, 0.8732916116714478, 0.6134606003761292, 1.018570899963379, 0.9538834095001221, 0.9040740728378296, 0.7060019373893738, 0.6796317100524902, 0.6756484508514404, 0.9949737787246704]"
2022-12-22 09:33:00.100193,"[1.028798222541809, 0.9522335529327393, 0.8961293697357178, 0.6448851823806763, 0.5144854187965393, 0.9773345589637756, 0.9129995703697205, 0.8729654550552368, 0.613491952419281, 1.0172163248062134, 0.9529998302459717, 0.9035249948501587, 0.7059115171432495, 0.6796894073486328, 0.6757403612136841, 0.9938026666641235]"
2022-12-22 09:33:00.158617,"[1.028045892715454, 0.9517679214477539, 0.8958804607391357, 0.6448416709899902, 0.514415979385376, 0.9767447113990784, 0.9126521348953247, 0.8727782964706421, 0.613470196723938, 1.016476035118103, 0.9524988532066345, 0.9032122492790222, 0.7058660387992859, 0.6797182559967041, 0.6757887005805969, 0.9931618571281433]"
2022-12-22 09:33:00.208263,"[1.027522087097168, 0.951445460319519, 0.8957102298736572, 0.6448795795440674, 0.514482319355011, 0.9763347506523132, 0.9124124646186829, 0.8726512789726257, 0.6134893894195557, 1.015960454940796, 0.9521512389183044, 0.9029968976974487, 0.7058486342430115, 0.6797427535057068, 0.6758266687393188, 0.9927159547805786]"
2022-12-22 09:33:00.260179,"[1.0272152423858643, 0.951254665851593, 0.8956072330474854, 0.6448466181755066, 0.5144352316856384, 0.9760940074920654, 0.9122698903083801, 0.8725736737251282, 0.6134738326072693, 1.0156588554382324, 0.9519466161727905, 0.9028685092926025, 0.7058278322219849, 0.6797525882720947, 0.6758444309234619, 0.9924550652503967]"
2022-12-22 09:33:00.302575,"[1.027011752128601, 0.9511300921440125, 0.895542323589325, 0.6448613405227661, 0.5144504904747009, 0.9759352207183838, 0.9121777415275574, 0.872525691986084, 0.6134762167930603, 1.0154587030410767, 0.951812207698822, 0.9027858972549438, 0.7058252692222595, 0.6797638535499573, 0.6758610606193542, 0.9922821521759033]"
2022-12-22 09:33:00.356387,"[1.0268058776855469, 0.9509945511817932, 0.8954700827598572, 0.6448662281036377, 0.5144573450088501, 0.9757740497589111, 0.9120767712593079, 0.8724715709686279, 0.613483190536499, 1.0152561664581299, 0.9516754746437073, 0.9026950597763062, 0.7058144211769104, 0.6797728538513184, 0.6758755445480347, 0.9921071529388428]"
2022-12-22 09:33:00.396287,"[1.02665376663208, 0.9509097337722778, 0.8954262733459473, 0.6448754072189331, 0.5144550800323486, 0.9756551384925842, 0.9120142459869385, 0.8724393844604492, 0.6134842038154602, 1.0151063203811646, 0.9515748620033264, 0.9026390314102173, 0.7058145403862, 0.6797815561294556, 0.6758878231048584, 0.9919776916503906]"
2022-12-22 09:33:00.439784,"[1.0265192985534668, 0.9508262872695923, 0.8953814506530762, 0.6448802351951599, 0.5144734382629395, 0.9755496382713318, 0.9119518995285034, 0.8724055886268616, 0.6134902834892273, 1.0149741172790527, 0.9514851570129395, 0.9025828838348389, 0.7058061361312866, 0.6797862648963928, 0.6758961081504822, 0.9918631911277771]"
2022-12-22 09:33:00.482939,"[1.0264954566955566, 0.9508182406425476, 0.8953853249549866, 0.6449770927429199, 0.5145310759544373, 0.9755341410636902, 0.9119497537612915, 0.872412383556366, 0.6135339736938477, 1.0149502754211426, 0.9514744281768799, 0.902582585811615, 0.7058445811271667, 0.6798052191734314, 0.6759160161018372, 0.9918444156646729]"
2022-12-22 09:33:00.526623,"[1.0264229774475098, 0.9507714509963989, 0.8953579664230347, 0.6449530720710754, 0.5145209431648254, 0.975476861000061, 0.9119141697883606, 0.8723911643028259, 0.6135231256484985, 1.014879584312439, 0.9514252543449402, 0.9025502800941467, 0.705830454826355, 0.6798033714294434, 0.6759161949157715, 0.9917832612991333]"
2022-12-22 09:33:00.571787,"[1.0263813734054565, 0.9507462978363037, 0.8953453302383423, 0.6449557542800903, 0.5145236849784851, 0.9754441976547241, 0.9118955135345459, 0.8723817467689514, 0.6135199069976807, 1.0148382186889648, 0.9513976573944092, 0.9025334715843201, 0.7058315277099609, 0.679806113243103, 0.6759195923805237, 0.9917473196983337]"
